,Normalized_LunchADP,Normalized_FreeRedcElig,Normalized_LunchTotal,clusters
7863,0.0,40.921409214092144,0.0,1
7866,0.0,0.0,0.0,1
7874,39.77111716621254,15.66757493188011,517.0299727520436,1
7875,27.834260289210235,6.0066740823136815,361.8464961067853,1
7880,0.0,0.0,0.0,1
7882,36.620512820512815,8.717948717948717,476.06837606837604,1
7883,0.0,40.32697547683924,0.0,1
7884,37.340186915887855,39.81308411214953,485.42056074766356,1
7893,0.0,0.0,0.0,1
7895,0.0,0.0,0.0,1
7897,0.0,0.0,0.0,1
7903,29.2749658002736,9.849521203830369,380.57455540355676,1
7904,84.3061224489796,100.0,1095.9183673469388,0
7912,0.0,22.52252252252252,0.0,1
7914,0.0,28.31858407079646,0.0,1
7916,0.0,59.66850828729282,0.0,1
7918,0.0,20.66276803118908,0.0,1
7920,0.0,20.959843290891282,0.0,1
7925,0.0,7.416563658838071,0.0,1
7926,0.0,4.563492063492063,0.0,1
7930,48.09422492401215,46.504559270516715,625.2279635258359,1
7933,0.0,57.0694087403599,0.0,1
7935,0.0,0.0,0.0,1
7938,35.581497797356825,13.215859030837004,462.55506607929516,1
7942,0.0,62.928348909657316,0.0,1
7943,37.46835443037975,18.60759493670886,487.0886075949367,1
7948,83.89922480620156,100.0,1090.6976744186047,0
7950,0.0,42.637362637362635,0.0,1
7951,30.121052631578944,3.684210526315789,391.5789473684211,1
7954,32.28161530286929,7.970244420828905,419.6599362380447,1
7969,60.34374999999999,100.0,784.375,0
7972,32.58741258741259,16.503496503496503,423.6363636363636,1
7976,84.28632478632478,89.31623931623932,1095.7264957264958,0
7979,40.08050847457627,7.627118644067797,521.0451977401129,1
7980,0.0,55.55555555555556,0.0,1
7983,90.39999999999999,100.0,2800.0,2
7991,0.0,49.712643678160916,0.0,1
7999,54.19736842105263,51.31578947368421,704.6052631578948,0
8000,0.0,0.0,0.0,1
8006,37.11891891891892,100.0,445.40540540540536,1
8013,59.77181208053691,80.53691275167785,1016.1073825503356,0
8019,0.0,0.0,0.0,1
8021,0.0,0.0,0.0,1
8028,74.54285714285714,93.80952380952381,969.047619047619,0
8035,12.465686274509803,100.0,174.50980392156862,1
8040,0.0,0.0,0.0,1
8043,49.183673469387756,59.183673469387756,1524.4897959183672,0
8046,0.0,0.0,0.0,1
8050,9.83009708737864,100.0,117.96116504854368,1
8056,54.173469387755105,100.0,595.9183673469388,1
8061,74.86666666666667,80.0,2320.0,2
8063,73.51219512195122,94.3089430894309,882.1138211382113,0
8065,83.57142857142857,73.80952380952381,1002.8571428571429,0
8074,0.0,0.0,0.0,1
8079,0.0,0.0,0.0,1
8081,87.75862068965517,100.0,1140.886699507389,0
8085,58.166666666666664,74.12280701754386,756.140350877193,0
8086,0.0,0.0,0.0,1
8090,67.17302052785924,69.20821114369502,1074.7800586510264,0
8092,0.0,0.0,0.0,1
8093,44.38502673796791,100.0,621.3903743315508,1
8100,0.0,0.0,0.0,1
8104,78.19512195121952,100.0,2424.3902439024387,2
8112,83.50000000000001,100.0,2588.7096774193546,2
8119,0.0,0.0,0.0,1
8127,0.0,0.0,0.0,1
8139,0.0,0.0,0.0,1
8151,88.375,100.0,2740.0,2
8162,23.074074074074076,92.5925925925926,300.0,1
8163,0.0,0.0,0.0,1
8165,0.0,0.0,0.0,1
8166,0.0,0.0,0.0,1
8168,0.0,0.0,0.0,1
8174,88.34536082474226,100.0,2738.659793814433,2
8183,0.0,0.0,0.0,1
8190,82.55555555555554,100.0,2559.259259259259,2
8194,0.0,0.0,0.0,1
8200,0.0,0.0,0.0,1
8201,0.0,0.0,0.0,1
8210,0.0,0.0,0.0,1
8220,89.67272727272727,100.0,2780.0,2
8228,0.0,0.0,0.0,1
8244,0.0,16.910229645093946,0.0,1
8245,0.0,0.0,0.0,1
8252,0.0,0.0,0.0,1
8258,0.0,0.0,0.0,1
8261,0.0,0.0,0.0,1
8270,91.32163742690058,100.0,2830.9941520467837,2
8277,74.08823529411765,99.15966386554622,889.0756302521008,0
8279,0.0,0.0,0.0,1
8280,0.0,0.0,0.0,1
8289,0.0,0.0,0.0,1
8293,0.0,0.0,0.0,1
8307,0.0,0.0,0.0,1
8308,93.44262295081968,100.0,2896.72131147541,2
8311,0.0,0.0,0.0,1
8334,91.69999999999999,100.0,2842.8571428571427,2
8342,0.0,0.0,0.0,1
8350,76.60576923076923,99.03846153846155,919.2307692307692,0
8360,89.99999999999999,100.0,2789.937106918239,2
8372,82.54950495049505,99.00990099009901,990.5940594059406,0
8384,90.78947368421053,100.0,2814.4736842105262,2
8394,84.19512195121952,100.0,2609.756097560976,2
8402,0.0,0.0,0.0,1
8406,82.46753246753246,98.7012987012987,989.6103896103897,0
8407,87.58778625954197,100.0,2715.267175572519,2
8408,0.0,0.0,0.0,1
8415,0.0,0.0,0.0,1
8422,0.0,0.0,0.0,1
8423,90.67117117117117,100.0,2810.810810810811,2
8441,90.11290322580645,100.0,2793.548387096774,2
8445,0.0,0.0,0.0,1
8476,0.0,0.0,0.0,1
8488,89.583850931677,100.0,2777.0186335403723,2
8492,83.36206896551724,100.0,2584.4827586206898,2
8500,0.0,0.0,0.0,1
8507,0.0,0.0,0.0,1
8511,0.0,0.0,0.0,1
8516,0.0,0.0,0.0,1
8532,35.90654205607477,100.0,1113.0841121495328,0
8544,78.24550898203591,76.04790419161677,938.9221556886228,0
8551,53.91111111111111,100.0,1671.1111111111113,0
8552,53.11666666666667,100.0,1646.6666666666665,0
8555,61.0,100.0,1890.909090909091,0
8556,0.0,100.0,0.0,1
8560,47.26744186046511,100.0,1465.1162790697674,0
8564,25.514705882352946,83.82352941176471,433.8235294117647,1
8572,32.390410958904106,81.5068493150685,550.6849315068494,1
8573,62.297619047619044,100.0,1869.047619047619,0
8575,66.30872483221476,80.53691275167785,1326.1744966442952,0
8600,73.11111111111111,100.0,2266.666666666667,2
8615,41.375,100.0,1282.5,0
8623,40.69795918367347,65.3061224489796,691.8367346938776,0
8628,44.0,100.0,703.7037037037037,0
8630,89.34562211981567,100.0,1429.4930875576038,0
8634,51.4375,100.0,1593.75,0
8640,54.230000000000004,100.0,1680.9999999999998,0
8647,15.840970350404312,27.762803234501348,205.9299191374663,1
8649,51.24242424242424,83.33333333333334,871.2121212121212,0
8651,59.17297297297297,94.05405405405406,1005.9459459459459,0
8665,60.86956521739131,83.69565217391305,1034.7826086956522,0
8670,48.214285714285715,91.07142857142857,1446.4285714285713,0
8680,0.0,0.0,0.0,1
8699,0.0,0.0,0.0,1
8701,50.82819383259912,62.99559471365639,660.7929515418502,0
8703,0.0,0.0,0.0,1
8706,0.0,0.0,0.0,1
8710,0.0,60.40609137055838,0.0,1
8714,0.0,84.9514563106796,0.0,1
8721,69.93464052287581,100.0,909.1503267973856,0
8728,69.26767676767676,100.0,900.5050505050506,0
8748,28.147465437788018,43.77880184331797,365.89861751152074,1
8752,0.0,0.0,0.0,1
8764,94.65625,100.0,2934.375,2
8783,0.0,0.0,0.0,1
8794,0.0,0.0,0.0,1
8799,16.7921146953405,85.66308243727599,218.2795698924731,1
8802,0.0,0.0,0.0,1
8804,66.64705882352942,70.58823529411765,866.3865546218486,0
8807,0.0,0.0,0.0,1
8820,43.251366120218584,68.85245901639344,562.2950819672132,1
8821,46.76666666666666,88.33333333333333,1450.0,0
8822,0.0,0.0,0.0,1
8823,65.30923694779118,73.09236947791165,848.9959839357431,0
8828,77.77966101694915,100.0,1166.6666666666665,0
8835,0.0,0.0,0.0,1
8836,0.0,0.0,0.0,1
8837,0.0,0.0,0.0,1
8839,0.0,0.0,0.0,1
8846,0.0,100.0,0.0,1
8848,62.48815165876776,73.93364928909952,812.3222748815167,0
8854,73.19723183391004,80.27681660899654,951.5570934256056,0
8856,0.0,39.38053097345133,0.0,1
8861,0.0,0.0,0.0,1
8862,65.4962962962963,2.9629629629629632,785.9259259259259,0
8863,0.0,17.52136752136752,0.0,1
8865,0.0,33.59840954274354,0.0,1
8870,0.0,20.57142857142857,0.0,1
8876,0.0,0.0,0.0,1
8877,0.0,0.0,0.0,1
8878,0.0,0.0,0.0,1
8879,0.0,0.0,0.0,1
8884,0.0,0.0,0.0,1
8887,0.0,0.0,0.0,1
8888,72.42105263157895,100.0,2244.736842105263,2
8889,0.0,41.291585127201564,0.0,1
8890,0.0,0.0,0.0,1
8891,0.0,0.0,0.0,1
8892,0.0,0.0,0.0,1
8893,0.0,0.0,0.0,1
8894,0.0,0.0,0.0,1
8896,0.0,0.0,0.0,1
8897,0.0,0.0,0.0,1
8898,0.0,0.0,0.0,1
8899,0.0,0.0,0.0,1
8900,89.91304347826087,100.0,2786.9565217391305,2
8901,76.25563909774436,90.22556390977444,915.0375939849624,0
8902,0.0,0.0,0.0,1
8903,0.0,0.0,0.0,1
8904,0.0,0.0,0.0,1
8905,0.0,0.0,0.0,1
8906,0.0,0.0,0.0,1
8907,0.0,0.0,0.0,1
8908,0.0,0.0,0.0,1
8909,0.0,0.0,0.0,1
8910,0.0,0.0,0.0,1
8911,0.0,0.0,0.0,1
8915,0.0,0.0,0.0,1
8916,0.0,0.0,0.0,1
8917,0.0,0.0,0.0,1
8918,0.0,0.0,0.0,1
8919,0.0,0.0,0.0,1
8920,0.0,0.0,0.0,1
8921,0.0,0.0,0.0,1
8922,85.34782608695652,100.0,2645.6521739130435,2
8923,0.0,0.0,0.0,1
8924,0.0,0.0,0.0,1
8926,0.0,0.0,0.0,1
8927,0.0,0.0,0.0,1
8929,0.0,0.0,0.0,1
8930,0.0,0.0,0.0,1
8931,0.0,0.0,0.0,1
8932,0.0,0.0,0.0,1
8933,0.0,0.0,0.0,1
8934,0.0,0.0,0.0,1
8936,0.0,0.0,0.0,1
8937,0.0,0.0,0.0,1
8939,0.0,0.0,0.0,1
8940,0.0,0.0,0.0,1
8941,0.0,0.0,0.0,1
8943,0.0,0.0,0.0,1
8944,85.81034482758622,100.0,2574.137931034483,2
8945,0.0,0.0,0.0,1
8946,0.0,0.0,0.0,1
8947,0.0,0.0,0.0,1
8948,0.0,0.0,0.0,1
8949,0.0,0.0,0.0,1
8950,0.0,0.0,0.0,1
8953,0.0,0.0,0.0,1
8954,0.0,0.0,0.0,1
8956,0.0,0.0,0.0,1
8957,0.0,0.0,0.0,1
8958,0.0,0.0,0.0,1
8960,0.0,0.0,0.0,1
8963,0.0,0.0,0.0,1
8964,0.0,0.0,0.0,1
8967,0.0,0.0,0.0,1
8968,0.0,0.0,0.0,1
8969,0.0,0.0,0.0,1
8970,0.0,0.0,0.0,1
8973,0.0,0.0,0.0,1
8974,0.0,0.0,0.0,1
8978,0.0,0.0,0.0,1
8979,0.0,0.0,0.0,1
8980,0.0,0.0,0.0,1
8981,0.0,0.0,0.0,1
8985,0.0,0.0,0.0,1
8986,0.0,0.0,0.0,1
8987,0.0,0.0,0.0,1
8988,0.0,0.0,0.0,1
8992,0.0,0.0,0.0,1
8993,0.0,0.0,0.0,1
8995,0.0,0.0,0.0,1
8997,0.0,0.0,0.0,1
8999,0.0,0.0,0.0,1
9000,0.0,0.0,0.0,1
9002,0.0,0.0,0.0,1
9009,71.2013888888889,100.0,1210.4166666666665,0
9014,37.845070422535215,100.0,1135.2112676056338,0
9033,0.0,0.0,0.0,1
9036,0.0,0.0,0.0,1
9053,0.0,100.0,0.0,1
9055,0.0,100.0,0.0,1
9062,0.0,0.0,0.0,1
9064,0.0,0.0,0.0,1
9067,0.0,0.0,0.0,1
9068,0.0,0.0,0.0,1
9069,0.0,0.0,0.0,1
9071,0.0,0.0,0.0,1
9073,50.43181818181819,100.0,1563.6363636363637,0
9074,0.0,0.0,0.0,1
9078,43.76666666666667,80.0,1356.6666666666667,0
9081,99.30882352941177,100.0,2979.4117647058824,2
9082,59.285714285714285,100.0,771.4285714285714,0
9089,15.723300970873785,33.81877022653722,188.67313915857605,1
9090,91.32061068702289,82.44274809160305,730.5343511450382,0
9091,70.20093457943925,99.53271028037383,912.6168224299066,0
9096,0.0,0.0,0.0,1
9104,0.0,0.0,0.0,1
9106,78.51256281407035,100.0,1334.6733668341708,0
9113,37.61467889908257,100.0,488.99082568807336,1
9117,44.80952380952381,100.0,582.5396825396825,1
9190,79.74371859296483,100.0,1036.6834170854272,0
9192,17.28235294117647,48.23529411764706,224.7058823529412,1
9193,32.151162790697676,100.0,996.5116279069769,0
9198,84.5,100.0,2619.5652173913045,2
9200,22.685185185185187,85.18518518518519,272.22222222222223,1
9209,87.40579710144928,100.0,1136.231884057971,0
9211,45.340277777777786,65.97222222222221,770.8333333333333,0
9212,74.53448275862068,87.93103448275862,968.9655172413793,0
9213,92.5,100.0,1850.0,0
9214,39.827586206896555,100.0,1234.4827586206898,0
9215,67.22222222222221,100.0,1277.7777777777778,0
9216,51.935483870967744,100.0,1558.0645161290322,0
9218,40.175,100.0,1205.0,0
9220,44.11643835616438,42.465753424657535,750.0,0
9221,72.30044843049328,100.0,939.9103139013454,0
9222,30.874999999999996,100.0,957.4999999999999,0
9228,69.21576763485477,79.25311203319502,1107.4688796680498,0
9230,0.0,100.0,0.0,1
9234,70.94017094017094,22.22222222222222,1347.8632478632478,0
9235,0.0,100.0,0.0,1
9238,0.0,0.0,0.0,1
9239,0.0,0.0,0.0,1
9240,0.0,0.0,0.0,1
9241,0.0,0.0,0.0,1
9242,0.0,0.0,0.0,1
9246,66.63043478260869,69.56521739130434,1332.6086956521738,0
9248,56.07692307692308,100.0,784.6153846153845,0
9253,80.16666666666666,100.0,2483.333333333333,2
9255,0.0,0.0,0.0,1
9260,62.95652173913043,83.69565217391305,818.4782608695652,0
9261,50.69565217391304,63.47826086956522,760.4347826086956,0
9268,0.0,87.81725888324873,0.0,1
9271,62.46341463414634,100.0,1936.5853658536587,0
9273,0.0,100.0,0.0,1
9275,0.0,57.384987893462466,0.0,1
9281,91.60000000000001,100.0,2840.0,2
9282,61.392226148409904,54.06360424028268,1166.4310954063603,0
9284,0.0,0.0,0.0,1
9285,0.0,100.0,0.0,1
9286,37.0,98.0,444.00000000000006,1
9287,0.0,58.524173027989825,0.0,1
9288,0.0,0.0,0.0,1
9289,59.142076502732245,95.08196721311475,768.8524590163935,0
9292,29.228070175438596,3.611971104231166,526.109391124871,1
9293,0.0,0.0,0.0,1
9297,0.0,2.890454214233665,0.0,1
9304,41.68200836820084,67.36401673640168,541.8410041841004,1
9305,0.0,89.39393939393939,0.0,1
9308,85.109375,100.0,1532.03125,0
9309,0.0,0.0,0.0,1
9315,27.688372093023254,45.11627906976744,415.34883720930236,1
9320,55.861538461538466,83.07692307692308,726.1538461538462,0
9322,79.93877551020408,100.0,1438.7755102040817,0
9324,38.38526912181303,7.507082152974505,690.9348441926346,0
9325,0.0,0.0,0.0,1
9332,0.0,0.0,0.0,1
9334,0.0,0.0,0.0,1
9337,0.0,0.0,0.0,1
9338,0.0,85.26315789473684,0.0,1
9339,26.869565217391305,75.36231884057972,349.27536231884056,1
9342,0.0,0.0,0.0,1
9345,30.666666666666664,82.99319727891157,398.63945578231295,1
9350,76.74285714285715,100.0,1381.4285714285716,0
9358,77.70886075949367,100.0,2408.8607594936707,2
9361,0.0,49.65986394557823,0.0,1
9364,79.60256410256412,100.0,875.6410256410257,0
9367,34.068627450980394,58.82352941176471,613.2352941176471,1
9369,47.368421052631575,81.57894736842105,757.8947368421052,0
9372,96.0,100.0,2976.190476190476,2
9377,81.48095238095239,73.80952380952381,1466.6666666666665,0
9413,63.68067226890757,100.0,1146.218487394958,0
9421,58.0246913580247,100.0,1740.7407407407409,0
9423,34.7,100.0,1075.0,0
9427,94.79166666666666,100.0,2843.75,2
9438,0.0,0.0,0.0,1
9447,0.0,61.02564102564103,0.0,1
9465,0.0,52.762430939226526,0.0,1
9467,0.0,61.53846153846154,0.0,1
9474,24.48148148148148,92.5925925925926,440.74074074074076,1
9480,28.22222222222222,100.0,536.1111111111111,1
9488,71.609375,100.0,1289.0625,0
9490,84.56375838926175,95.9731543624161,1183.8926174496644,0
9491,75.16778523489933,87.91946308724832,1052.3489932885907,0
9502,0.0,60.73298429319372,0.0,1
9505,0.0,34.12698412698413,0.0,1
9512,29.661764705882355,41.17647058823529,533.8235294117646,1
9525,0.0,30.4,0.0,1
9532,53.2258064516129,100.0,958.0645161290322,0
9543,0.0,0.0,0.0,1
9546,0.0,60.10362694300518,0.0,1
9553,69.08843537414965,100.0,1105.4421768707482,0
9556,0.0,60.36363636363637,0.0,1
9557,80.34814814814814,100.0,1526.6666666666667,0
9558,0.0,61.63265306122449,0.0,1
9569,80.33734939759037,90.36144578313254,1526.5060240963855,0
9575,57.53781512605042,85.71428571428571,1093.2773109243699,0
9576,75.0,71.875,1050.0,0
9586,67.48360655737706,94.26229508196722,1214.7540983606557,0
9594,0.0,41.351351351351354,0.0,1
9595,0.0,24.283765347885403,0.0,1
9601,0.0,7.196029776674938,0.0,1
9603,54.75770925110132,50.66079295154186,1095.1541850220265,0
9604,0.0,0.0,0.0,1
9607,0.0,0.0,0.0,1
9615,0.0,63.934426229508205,0.0,1
9617,0.0,0.0,0.0,1
9618,0.0,55.35714285714286,0.0,1
9619,0.0,4.3999999999999995,0.0,1
9621,0.0,33.4916864608076,0.0,1
9622,0.0,47.26027397260274,0.0,1
9625,0.0,0.0,0.0,1
9627,0.0,0.0,0.0,1
9628,0.0,37.04496788008566,0.0,1
9630,0.0,21.002386634844868,0.0,1
9637,75.31455399061032,93.89671361502347,1430.9859154929577,0
9644,0.0,36.2962962962963,0.0,1
9650,0.0,3.4013605442176873,0.0,1
9653,0.0,15.068493150684931,0.0,1
9659,0.0,12.53731343283582,0.0,1
9666,0.0,0.0,0.0,1
9672,0.0,39.15343915343915,0.0,1
9675,0.0,0.0,0.0,1
9676,11.868686868686869,100.0,237.37373737373736,1
9682,0.0,19.960861056751465,0.0,1
9689,0.0,55.26315789473685,0.0,1
